college_name,academic_reputation,graduation_rates,retention_rates,faculty_resources,student_to_faculty_ratio,research_output,financial_resources,student_satisfaction,employment_outcomes,true_scores
College_27,2.868675885850314,50.58045023064158,83.2828873529157,7.2453399557124785,9.908494570624889,53.31900560601957,69649837.12694041,1.444514918766365,83.01747271133041,0.33855941909093357
College_28,3.915976248672994,79.4722679529275,49.665356030691555,3.541262149923548,27.799109818347226,79.80115975427414,81261540.50492309,3.5214767668506584,42.272465713834116,26.124019079709292
College_29,1.2588537134991662,74.82749805295974,56.312073780140935,6.573154739984562,45.050471705778975,78.07778660545436,59245530.57367949,4.440841030788848,66.57566190302107,57.9879223487465
College_30,1.816954869856274,94.44046766143231,42.21651041571922,8.173452067591093,46.228188527448324,18.24516865980324,8360023.45781382,4.128109487234224,68.64192077010497,79.8724656892486
College_31,4.167236315071082,65.07381832975445,19.066534311831575,1.9328129929892164,22.971531012843446,35.47006788596544,48072836.67149594,1.7363395986213535,69.04678493661874,63.489213454375204
College_32,1.654074219181184,94.77666132593328,97.34609114204922,7.099141147006729,5.001646333070756,35.471353561787424,84595854.86110687,1.124597934108512,1.4653085010379208,9.684453775444213
College_33,3.670142901325439,4.1550368636795065,2.0571460007193565,9.731834667922568,30.645567089500123,82.62087942999193,33158846.79193355,3.0601774554526835,8.00877665877573,37.14513177290073
College_34,3.568746748551189,40.68113265807545,12.420506060153635,8.882991751422695,49.840666048759864,50.1304097135367,50755722.23577988,3.301324696969943,29.647604132667414,6.3379291884768545
College_35,3.081574978491486,67.52475961880798,71.27163200122793,2.2999910917210977,35.13083136327831,38.14879227161606,21333759.239770807,1.8675499771588355,73.12455526550667,64.68068637900916
College_36,1.80684216063193,48.029707302616956,74.06878238056147,5.023840708962217,14.442331926010063,80.71130129101387,82541187.53184254,1.4858352799632892,50.265715369639,80.6867805911906
College_37,2.667760669758528,93.21753250755725,15.641539772314506,3.1498835230358884,29.25883051874877,89.20427186508554,20987884.978264075,4.535087579495495,50.02055799589689,86.88256744529737
College_38,3.487072456446094,14.050466958155328,63.38187695224603,1.6463194158379557,30.12496446530291,33.05480537110408,74466760.51752928,2.2004738346119965,29.232308945839257,42.082758421274036
College_39,4.526897094899667,48.02123665826316,88.48890796044935,8.111201455732694,39.034181596135774,98.53924160587776,64272284.151036784,3.0253609002961945,71.42921202113278,91.02160645939864
College_40,4.191420583799539,85.61765249802863,80.03661736588047,8.47757140810694,43.129862120924315,54.03728664865261,93608739.80536677,2.877117076830694,32.5318062630154,52.548528583686284
College_41,3.4293786186911417,75.74491530767577,0.4478085665728271,6.899489247596679,43.03049959467404,7.130631250681068,59435001.95864067,4.793656100286928,54.050971488655755,31.51042039544002
College_42,1.9138838232145172,79.12100111700384,4.036624509863806,1.8208398758864264,43.78128983759167,37.206649542590476,69703618.49072303,2.567761511931495,71.43840536594915,93.0232527766209
College_43,1.8667974528206224,46.242158877095406,46.64526053372645,1.694494859129597,45.21781520871565,54.88096017820349,99370818.61126882,4.6474375624510715,60.953815595927175,25.32955985569335
College_44,4.255549052046733,33.84283175602898,35.21077833961035,6.028401989088273,21.766757193852637,82.82295970934544,33412673.278719023,2.3834818631570176,26.07817391659496,39.87374016568419
College_45,3.6576884055115833,50.63410213493768,9.326799507251138,9.118667561378022,22.054692943804664,71.21032247386395,24851790.51171415,4.6471846711553155,55.788873079721654,2.18677282205062
College_46,2.432242080800092,20.107995085380203,19.278567257678127,2.5817767374499017,25.84158159078679,20.751076486575087,35159442.93414177,1.0054612414479371,36.425294138905215,33.754452246489194
College_47,4.885924990881795,64.13511072407631,94.29914694150979,6.68226668243892,36.89404391366547,42.94541844346911,69592192.95657377,1.87708682535632,4.3094446588929465,13.117273360099336
College_48,4.559043109888056,78.64502833965446,36.79096393459572,5.494782529709315,6.018946137224371,10.73432719890184,47999050.35201453,2.5443952951900557,18.43903326849592,10.98381128820919
College_49,3.6860467942358572,7.180485650495305,22.129567628817483,3.3136369073261354,22.932823716369057,87.85173008025595,62758138.48618134,4.4599763556623735,70.57785600955779,65.10994672896814
College_50,2.4769188557650605,59.90818620279422,16.19681456006038,4.787944935560102,8.703079928185248,1.3682849675906235,97033695.85568318,4.360761827740848,49.56947711842694,44.55266290678406
College_51,2.235026338115003,57.54402036081127,59.026059663583354,5.074489135210946,34.45387073735127,26.80998065317948,54301616.0934533,2.1735602689508973,23.566446581628288,57.193441097269
College_52,4.75753524485172,26.40634534135825,46.44782496388714,2.354100368192098,18.66677777581406,76.46876281218415,66683224.88183343,3.0265073762590675,5.1953954055589,27.81506218483183
College_53,2.773864622062858,99.53610552416508,34.11365984031568,2.5758739420312358,7.8966860602174735,3.178991252651282,16809354.750202492,3.1840521501217314,43.74485749024905,15.841758130272254
College_54,4.200068619728539,49.97885649144853,36.8133188476095,7.039963435767416,9.903645598059093,72.38343130656556,33095796.682728145,4.9351696281870865,32.08899798452814,52.20512515742024
College_55,4.758888317033348,88.80008293222703,20.21668247501003,2.14555146885207,45.338543381353595,65.77911244976792,81291208.77728248,2.3762184053089976,37.61919591339778,42.1889054674154
College_56,2.9680267858977087,19.036506899478066,74.64032109141019,8.024485631363078,43.24760353303992,45.099648953658345,1168691.234829121,4.816433663484167,28.1191730215672,80.6333564662683
College_57,3.6124336219025728,74.88479628646529,74.86729620014938,8.626450649448719,38.83363857161819,14.994268899796598,61459649.203528285,3.0158189995724305,97.78740028790565,55.722009027351994
College_58,1.3450213369477089,7.9292468594696075,3.2470094248766124,2.0246668961611194,17.552178211586366,31.638130868671563,76544382.85671297,3.6171662509176525,81.17617185681513,45.79657314196716
College_59,3.6103256570440405,6.812072550659531,21.52459357574008,9.497012233655283,27.401762898978003,20.708687751626883,33481651.373059507,3.7033953925525798,31.395291476807564,38.24775361926152
College_60,1.8603341178400532,19.21357833812506,6.146408010658943,9.798136704434247,47.369615052981246,1.58919934686623,30338655.36926051,3.352203000970717,53.726250701047405,65.32536650296994
College_61,3.6821010378316887,73.72794954641793,8.772115687500403,1.4838728753749497,44.21839290776356,37.408062608486496,22128730.433146067,3.5199449502585938,56.58405987503746,31.332976412247472
College_62,1.404182184684541,99.69738596402675,95.73657259276797,1.0310704270256985,36.366178762110046,90.33716076959037,76280714.94451945,4.591211553854212,21.419996430821307,9.252220437136682
College_63,2.98083276808106,81.09729574577783,45.50510936679883,9.532634290278647,40.783580263908334,48.478212541124556,98294712.89569221,2.6662959464933693,77.36916033831727,67.42529636423531
College_64,3.084067593852485,42.46917302333606,19.9427388178975,1.8136544081785217,5.952366243847276,60.46076491112937,70690452.34162745,3.6696604719473886,86.57048751971095,22.682378923068125
College_65,2.934077565093942,64.35857555031066,96.54998783261307,3.4209960203912355,37.778678771844596,94.19893123679596,77572741.23489536,1.9950624786842588,61.25697921979465,7.459591471270677
College_66,4.026896610280263,47.460988516143054,47.60867694901447,5.269475811201135,26.614720659428734,45.63898816977668,32307549.111801673,3.888604007087769,86.58811169366115,89.29029694546404
College_67,4.018082403824815,24.741001454659784,68.5213790357509,2.424829995466589,13.501506373517929,58.76311249544463,71008984.39148869,4.9573221669998535,58.9563806481865,40.64759705736033
College_68,3.8255114000350865,61.58741386481134,95.73710348098825,4.738867129993277,48.138097004707724,10.14348700372479,62881485.26336579,4.242497010275175,56.78358977976722,33.11782056630989
College_69,3.5265220382036957,52.961491254909745,92.97869713670637,9.345551722273061,44.15779812698441,14.236775128819714,15110460.690007547,1.4044766478020954,51.62145542861673,43.4348083810575
College_70,4.617568588862249,53.77730481357956,96.44618282178847,8.984769529647373,42.91531188914128,58.81638919722102,66025683.75443229,3.580901970107248,39.85846138494874,30.353949568911364
College_71,3.3025553810796833,6.340103523980689,83.94391163036983,2.390309290021863,23.398918711235126,5.7305360101569836,93504930.88372119,2.6097303417644127,55.791801025451505,18.95564284324126
College_72,2.3932861821872593,12.105371865367909,70.08269339640822,9.497717718921821,15.002657668608364,4.544965107145221,50593776.91603417,2.5765657095797065,95.10470430723058,58.740346740026226
College_73,1.2367552560154635,49.96945801695254,20.92458646519676,7.3978918075204145,34.395851161001374,11.348169827794857,87424358.59590088,2.5773302201431916,87.66744951063276,21.169823840467906
College_74,3.143259796861236,35.8716513150291,18.27785375384948,9.736572199503557,27.486099215542357,24.0867762352188,90007683.62932348,3.758611610818051,47.678237784052634,51.05647320796704
College_75,1.91096871084582,42.500014573264124,35.26107972282653,2.5934979049986473,35.39085794281022,10.659223977199268,8882628.859922588,1.2136289414820696,16.98758929099381,57.76532033777168
College_76,2.5478501561537765,39.00417864735783,90.04179209865949,1.5856704127431027,23.560723493369146,26.363243881975325,83453806.34544486,2.571365781065286,41.845684274960924,91.29775658029504
College_77,1.1997840421596058,71.142330850125,24.70914039020028,4.736280132466823,46.65582456691327,74.1250696912425,53728447.08326487,1.2986911639396066,69.96102263916895,15.601591998204123
College_78,3.56350671993797,17.85605050447707,21.011183050685812,9.899958071360999,48.13652717473448,42.14642256884296,64683459.41310854,4.64570377527501,12.636732136940854,97.32955040439481
College_79,4.546757103160365,94.21401919373653,57.598647380167144,5.100435373616824,40.73571686691269,66.75029796373173,12401594.737343803,1.225381134415116,33.53483900025318,91.22829423510997
College_80,2.3005639477078437,47.04080387293273,23.149453402883235,6.805411535054485,18.46861319759858,76.68592253537857,12984580.725440541,1.5414362607086516,82.36847108144444,43.385665424619155
College_81,4.219505176413481,34.03846443423583,57.939530104755,5.839375772412107,12.291893863289689,33.47864240701907,72233405.52770151,2.408509027427224,46.00758037891606,92.3956711023199
College_82,1.5052193643307716,2.1176168089952596,65.14528981624672,9.060937596324337,24.726725949728078,89.51561979220295,83021221.97333936,3.5067730907689256,48.265164955298104,84.05720966999765
College_83,3.8925523335308294,35.512459216389104,35.40237741807887,8.823411733974407,24.881098004745738,86.28945023644752,98219040.42800786,3.0934465733467755,37.11697333748249,33.487486952591375
College_84,1.3190409343513219,62.57550546026992,45.43360613182287,9.654422698877703,42.096602066344566,41.90938362476813,92751978.63993633,2.982230240603661,66.66867163655678,93.3137060907494
College_85,2.0345240408277183,79.72628451006372,46.73234860403057,6.489842829029911,5.944610089822826,82.714898367289,81467517.57703842,1.084515076956765,28.649168145062987,5.724757090736743
College_86,2.4409650251637083,73.20054802837001,12.047184335444971,6.052121539619163,9.078922153824843,34.37056281801787,97108833.4423684,3.632808885099642,5.794148879184579,16.39454834418822
College_87,1.6271536088800032,57.32198862756517,11.247334435439871,1.5715614445871213,20.220906606078202,72.61386897895203,71251052.18550844,2.493143294718917,90.74846985539898,59.13655149916228
College_88,1.7379892962191912,43.608603021089564,14.850926878327952,3.7762383194607874,10.473971167379378,97.14458265141009,99393909.93585992,3.8485154259831704,11.754224054769136,0.7850963418109536
College_89,3.795702641252706,52.54487651840287,75.70423608991264,4.237735089922483,22.15708925040296,31.842983467712756,38018205.33912367,2.6896791144659873,71.43824109043302,75.55301142483448
College_90,1.3830712200568787,96.179300542043,76.78733620149772,5.534985946791513,14.530482466219159,57.68153260857111,6215675.712816176,4.325405224256468,49.65102639334359,64.57707287156137
College_91,4.73562988556922,96.60998455193305,42.940791027007286,2.1070624807819813,49.20554882119077,36.67088775122104,72593613.3461965,1.8121501845082801,76.06742510366266,90.82711793126708
College_92,4.073451156198205,80.32906085635511,2.7002744361243725,5.823765263740421,28.382969895896334,50.23966464347513,23969650.274198618,3.7387599056688137,72.72067040313851,54.167051400767676
College_93,2.4269347164367217,16.683717981230885,1.3688242190639133,3.3724181619959035,33.36067422874142,22.563116500248693,37839768.08183619,4.627501219213443,62.84452765933012,81.42290737681664
College_94,3.515043263195245,93.42217823552578,95.91598769131929,9.727662705809646,41.93051965740205,43.39037244485098,28558088.572294816,1.5011853424302046,7.544731050913556,1.1007286356965573
College_95,3.8776642803288293,64.78878438733886,22.886487596004013,2.85830776577513,28.044741998993533,64.81483760344288,1725174.530239446,4.775579381300979,28.27162824274465,39.549293049071125
College_96,3.377937041729232,47.779953587997646,16.798015559465828,2.5664379130215353,25.191379239765944,35.11901106579402,50886854.9654585,2.7154551527181456,42.788112942347944,31.646542781939157
College_97,3.473029185778859,56.14330285164745,8.480419896243575,5.62921906647234,31.40836182774672,29.607922569227835,9042416.966085464,2.653592283404447,2.3426846862613426,7.739764391084614
College_98,4.66387558433523,47.642149591963666,69.93839804720007,9.330631472545422,11.967755617644059,33.773577153090585,22991921.14642726,1.4771019711954239,96.72262577374016,11.984471081300708
College_99,4.52437607762664,47.82009113440964,72.74219508772063,1.9970917509175035,41.531653786649024,31.926389000618332,41276608.716176875,4.565848413104108,21.035388805305054,99.49947395733936
College_100,4.655219919762106,43.12080455423724,95.8346925009374,9.259340736241063,33.61710265910425,16.881706913493577,51492076.35827179,3.6177103948437277,99.24961190739864,5.413664388165696
College_101,4.540843467058311,89.58471112075078,84.27011727486344,1.970299945923924,47.06702103194133,90.7241964968491,75009854.78583701,4.448658270287005,21.390442325917892,54.26355089771665
College_102,3.7415739867989783,45.58415365180388,2.4918765382376584,2.5479269071013007,38.709088267062285,95.61522283909376,21769097.5585354,3.841268064986549,70.10529171128704,30.23725551218378
College_103,2.9670216514540004,22.01434556237266,81.35274581827055,2.4253832919345175,18.039625352537726,27.212251407366544,49239638.20698936,2.820677985419504,49.563371210780794,96.34099201521437
College_104,2.9495343379975254,22.87541522270502,96.73573801876196,3.0726774679271642,42.00019253479067,62.05236130932426,68209089.35241565,2.844506594555542,28.76878346285069,33.03479382019928
College_105,4.08624555222786,13.161136320997446,52.57406670663046,7.760278694943141,9.39096630528648,32.20091161803202,61830513.6070254,4.395715952371281,72.77897210062144,34.345277151287824
College_106,4.695816846817424,55.42802128317097,16.367133291789525,4.8225318144742175,10.262366996951748,58.428198219926166,16887960.75242433,2.896993608088195,56.1440078044613,54.653636712872654
College_107,1.352237996123915,32.48219995895655,23.227160993498373,8.302903260114663,45.52762954321692,30.033301120604392,82998616.32504229,1.6052351507934102,66.0666433050196,15.955580995474328
College_108,4.5073048014725385,57.74046366879253,83.76284595307382,3.9540555551444765,12.003771051211285,7.0204524798935815,2843451.032912373,2.4292258807429135,54.092250373672165,90.46113668422208
College_109,4.398713599449799,93.08590614616124,96.65247237167648,5.223121677280333,8.975510620514843,15.828159672013303,44393672.007558025,4.279254711842405,8.037997092130468,73.93268074752038
College_110,1.350360616371443,95.56324518989983,95.59696495854773,5.458070534628196,48.916593629098614,52.79652704092942,30373011.8882929,1.1041384623669401,97.09228169116354,88.34396762629547
College_111,3.6261885665330067,30.57985131020714,49.58341648770398,5.190385956123617,23.565594088904483,25.68830125683494,10884013.530601537,3.022359882872911,61.423206749541514,98.52424529081483
College_112,4.887560981848969,22.020996138702074,61.67917846152135,4.5840727800084515,38.542369802949935,48.87724025951164,76290986.52942577,2.3363947820269884,76.94249992967198,98.09492793950331
College_113,4.406629818002823,5.533929495284773,66.89781636318666,4.15120535649417,38.6531588162216,91.09422265794764,86957354.0125352,2.5735791214792942,19.423604719412456,42.37060869420678
College_114,1.2513707669106284,27.289070208781574,42.42877524289521,8.619447646618703,17.592011403076704,5.0644792208135145,53965614.51746073,2.1029098369438133,60.703174593171404,89.5100939009454
College_115,4.7007472942711805,50.62940322833207,93.87000954215061,4.6664455932438536,9.529963623497697,81.71383199694665,57270446.43568497,3.967094486426323,67.68519220706106,57.99404801152175
College_116,1.692339619913084,60.260766982890445,81.89997040512252,2.1848652587126067,12.14794217034719,49.20385891448802,56288877.75199324,4.777005548125923,44.42997422424087,97.5756147551639
College_117,1.2899029813310507,9.816007970893592,13.449424555553602,2.744926332158363,23.04346506506818,16.280777903591975,36161590.81962624,2.405495735878019,33.231862588343795,48.04198714091423
College_118,1.9113567214211877,24.54960228626305,13.243006078650165,7.295329382277655,48.05956289199234,23.98399405274822,52553424.30239831,2.828773286128392,67.99088070555742,49.519690805975046
College_119,2.932954992038613,4.195620712437121,56.07403159256727,9.940795090089487,22.204131294883194,99.09749813799493,55731885.72083386,3.788289914457561,96.30036416065259,71.03949498208777
College_120,4.260900938414187,77.62135965168811,53.59182798650131,7.112556341230062,45.40641720918196,35.42614147848213,99777142.67266357,2.870474390667443,62.211290806928666,6.947961589553053
College_121,2.0684766096606113,27.016111739606774,1.8816566898171128,1.768122302875914,41.306176101211115,7.415324519536545,34093427.884147614,3.172961550581236,62.245198738042596,10.231613977216302
College_122,2.561008526794392,56.912641795399345,45.546428888939076,5.709864054850553,29.188124791739053,58.98976463744788,78582493.03678481,3.240466328364275,32.501485413178834,59.6760103798577
College_123,1.5643128920701685,46.02172563934436,94.81861261710915,6.49206476281998,9.993607182853902,20.02733809372177,28412112.734972034,3.5646995081023722,20.253562989627817,68.95964281729216
College_124,2.1662052714317173,47.73633797194364,44.54237534274226,6.148637703268008,37.50418950290929,89.94831287800379,30757628.15594875,2.695189503996767,88.02968963558764,65.06331420088004
College_125,4.608281150794422,66.56887593827715,67.19997386351429,2.4617798436833755,36.21666696049341,36.10732652545362,4956153.133457588,1.594665289627839,5.559050851515757,73.32401979616253
College_126,3.7231739943195743,41.04103418434389,70.40179931797461,6.995070596739382,25.84244418001171,62.21630247614487,15495933.08860424,2.5599580324283373,67.80162154019106,42.14140947074575
College_127,3.6956960705827417,24.984274532236817,3.0421258441527876,1.166910048706796,26.396074062950383,85.2999510150641,41087733.88089188,4.4483496406377165,58.61810082803203,22.762506123121362
College_128,1.999361531619166,40.95529301746596,27.881218829520925,7.82018287900024,6.9891360576345996,98.42466398955379,81139769.73101401,2.17971370593969,69.7519607107123,46.55336921653911
College_129,1.5848605233990343,82.37629579789527,93.8067086433619,3.3778455786892225,21.30189987671509,95.88120654005648,53688038.773027904,3.2854798703089543,85.47387898704511,9.265806705999236
College_130,4.549712636223218,56.209058506881426,51.02251803171735,9.672933328205087,24.30246155509713,12.124476417471296,44536563.10070447,1.3338113860081986,79.02608185922861,58.96402201225713
College_131,4.7745864306443,97.66176716262672,97.88543073117488,4.405550706745266,12.882770463169628,34.43650257859647,83872532.9270248,3.8302898424668115,47.115697101013666,43.555856400501845
College_132,1.2143293312276664,78.50063725461574,89.50009131128219,1.626219193932539,14.075938307425787,64.66320659066417,74980051.72337951,2.574414891522374,38.59740505310467,13.324436038230159
College_133,3.1206473468561935,82.56021138829692,28.056079956545975,9.914854722656656,17.090680358545683,13.296508000243948,42127936.11722366,1.7164389067459505,39.512765973747264,98.89273683216584
College_134,2.7592793678788348,78.26652282432457,26.684550671360775,6.711664054146004,27.912344297888065,38.895522184990696,98921365.69096068,4.144959081407773,48.73730306434406,91.34872001790843
College_135,3.9536139495332794,44.23197867433948,35.48531909630243,6.07584700281772,8.322106112707885,95.0930516293879,79936580.7950761,4.925123136498097,71.92895677432935,93.33252172747575
College_136,2.2071793650314935,80.35674234016294,50.902596549836154,4.198143210471166,27.033591095658462,19.884961407577652,41548944.64682354,2.140795267377961,78.08269816822441,41.386116783025905
College_137,3.4823101287887983,63.08136005172541,89.69829684399915,5.080495522134297,21.152552967550704,50.20577230111273,81459899.50318596,1.3794120505331762,38.88705184722435,54.66960819934117
College_138,1.3303309891908301,22.567575690799913,50.13908333492445,5.012755164665367,28.178568736742992,5.905214478139859,56935148.92708183,1.7940394085395606,40.29824001173867,82.99569142192956
College_139,4.291816042594469,9.496560494592021,78.34433557818826,3.4346076899068945,29.860025895713978,64.35485870117515,6845891.526846407,3.9962611418063085,97.26792189980398,50.921875538247974
College_140,1.9547882601568927,49.88506096560681,57.889862464025924,4.099316459431233,42.41492003344697,59.725456337149055,72254047.75516915,2.0397902994046855,86.00978322524814,43.945151608028496
College_141,2.2557037681774954,58.29106467728543,22.894991904825236,9.448609332449978,21.551433112296433,83.70094369676139,40378148.24592844,1.7564053091263974,23.029481908071258,63.57186234423763
College_142,2.512971757621676,34.94117950588112,42.16583918662966,2.5382981851138635,42.333782785562654,87.31228703908343,72751256.23869038,4.102943831468981,45.51115269154751,17.7203176697978
College_143,1.826463260920208,62.96411731459865,41.26267159294389,5.441519044783444,9.088906200571765,22.029137386505873,47614412.76254271,2.4961016673765815,93.82417169199454,5.135430854667433
College_144,4.235592094958293,15.07619216602053,99.2314085154948,9.143115706244068,6.17671192490915,86.06566718891746,29321492.792295378,2.8207484149591058,9.931955294233408,88.19886083012982
College_145,1.2746977583266172,80.6323364061357,54.98857852391056,7.914708753481545,13.215716432760193,98.02118743221055,30221712.436632533,4.8619722251964745,95.42261032020497,35.880604334836775
College_146,4.734131210637365,40.078134032712484,7.570831176785154,9.973850455607923,30.125802918467453,88.58793068974735,18465803.531003583,3.479215483124703,97.08147395754965,2.2175840009300396
College_147,4.722370549729304,72.59431895707226,57.46448725211578,8.032980063231587,40.41981618261563,86.5030532140202,89337197.66853377,2.1051908166566653,8.64669871291952,59.22923090470973
College_148,4.309449257615184,85.29781270897602,56.645802873779175,1.284809119346795,48.37227377186,57.629509125546434,95390099.04472002,1.8016214274006157,25.25500866039402,5.833313827601872
College_149,4.808583051996154,23.887561551556992,48.044078643350886,2.8695610151129025,17.086906887801096,65.85798523918339,70380679.15136203,2.9586882917070048,2.0307859612839985,62.915146977118056
College_150,4.044568166744172,54.54280505941141,32.06300576394715,9.378748287453304,19.88747392148626,79.03562716494316,8482912.317094987,4.1648222918862094,88.99631564533968,58.757598001859236
College_151,3.2503284226277804,12.499346153144064,24.792438645575665,9.551464243804913,16.390463812302517,18.644890743413768,49340178.23044662,1.6379978003774958,13.279324801640534,30.684127437273002
College_152,3.8864864392991705,4.257885979311126,20.556265185316537,5.946749674361197,19.024037850760923,97.77028732688562,8454106.25675214,3.1028857573031083,28.741919463706754,5.503020132752157
College_153,1.0158006300056899,4.004903315555963,9.128628880075219,5.053711904440966,22.765710152088655,30.514736488282463,31929768.89937518,3.691466976503818,92.77752723262358,37.48684948040846
College_154,3.7416959251480773,95.01569403052324,37.83412313532579,6.617575611111472,32.66917593367281,51.941312075500804,4775022.325954577,1.4295933738289621,38.46136458497491,7.208642975475444
College_155,1.1681076400711565,4.47937234112028,71.96313103608047,9.099646528375086,30.020996875547567,55.269422976927274,99551664.94474481,3.9445826017718413,38.6650548265801,42.21558411838697
College_156,4.550601289407727,60.31585647482659,57.9672958602117,5.206268666911478,7.608990360242638,83.82847512712101,43322884.3147899,4.403654230168302,32.05598028819116,98.97976009377305
College_157,4.586103892578187,5.739136106023168,1.5096358490033657,6.763897231226326,28.704448423016323,47.10412571010446,28265400.50326515,3.7987008566408855,91.61075271639399,28.45445363187086
College_158,1.4572800954086587,71.46199837430589,83.42509001361628,3.0664191906300284,39.75902656857494,42.03022836386,9013111.626134349,1.5474211331860275,98.62797955713464,38.63230965008282
College_159,3.7185190025804125,48.93239272731068,39.99050916312164,5.961215096942529,34.75539946571695,36.02643535797867,15232567.358093964,2.030789321260033,86.31203555402503,45.517338856020174
College_160,3.6725750139815916,20.835701329778665,70.26385104393042,2.215006809698738,34.41566045664888,88.56129496960081,23658149.436624005,1.7614046602820368,23.850834676709574,7.918926533110682
College_161,2.9923266573936433,60.33088466710736,76.37065159936604,1.1535124848332265,9.171690025300196,85.3105655671199,44990147.4058718,4.548881829863405,64.51558370243401,40.66546403888057
